Target:Chaffetz	And Chaffetz, who criticized McCarthy’s comments on the Benghazi investigation, has his own history of bombastic and controversial remarks.	$LABEL$0
Target:McCarthy	And Chaffetz, who criticized McCarthy’s comments on the Benghazi investigation, has his own history of bombastic and controversial remarks.	$LABEL$0
Target:Trump	First, Trump's no longer just the candidate preferred by poorer, less-educated voters (though that was always a bit overplayed).	$LABEL$0
Target:Moreno	Moreno was being held at the Nueces County jail on charges of murder and aggravated assault.	$LABEL$0
Target:Hillary Clinton	Hillary Clinton is being badly criticized for her poor performance in answering questions.	$LABEL$0
Target:Slager	After the judge ruled that Slager would face a murder penalty, members of Scott’s family addressed the court.	$LABEL$0
Target:she	More from CBS: In the case of Amber Vinson, the Dallas nurse who flew commercially as she was becoming ill with Ebola, one health official said "somebody dropped the ball."	$LABEL$0
Target:Bannon	When he left the White House, Bannon said he would work to help Trump and wage a populist campaign from the outside.	$LABEL$1
Target:Trump	When he left the White House, Bannon said he would work to help Trump and wage a populist campaign from the outside.	$LABEL$1
Target:President Trump	President Trump has made these choices recently that have led to the resignation of his secretary of defense and the head of the team that's charged with countering ISIS.	$LABEL$0
Target:President Obama	So President Obama had to step into vacuum of national civil rights leadership and appeal for peace on the streets all the way from the White House.	$LABEL$1
Target:Rahm	But since Rahm is on vacation during a critical time for Chicago, I asked an editor if it would be OK if I took two weeks off before the next big election.	$LABEL$0
Target:Donald Trump	My verdict: Donald Trump is a disgusting creepy piece of shit.	$LABEL$0
Target:He	He also pleaded guilty to a drug-possession charge.	$LABEL$0
Target:Obama	Obama mused that perhaps the United States was not ready for his modern presidency, “Sometimes I wonder whether I was 10 or 20 years too early,” he said to his aides, who reassured him that he could have won a third term as president.	$LABEL$1
Target:Eugene	Graham’s father, Eugene Meyer, had bought the paper out of bankruptcy in 1933, and found his successor in Phil Graham, whom Kay married in 1940.	$LABEL$1
Target:Clinton	The Clinton campaign has tried to tamp down the controversy since it emerged this week in previews of the book “Clinton Cash: The Untold Story of How and Why Foreign Governments and Businesses Helped Make Bill and Hillary Rich.”	$LABEL$0
Target:Luisa Ortega	Luisa Ortega arrived in Colombia on Friday with her husband German Ferrer after Venezuelan authorities ordered his arrest for allegedly running an extortion ring out of the prosecutor's office.	$LABEL$0
Target:He	He was supported by Deputy Solicitor Gen. Edwin Kneedler, arguing on behalf of the U.S. government.	$LABEL$1
Target:Walsh	The charges of conspiracy, misconduct and obstruction of justice boil down to the accusation that March, Walsh and Gaffney falsified their reports about the October 2014 shooting and didn't interview witnesses who could have provided accounts they didn't want to record.	$LABEL$0
Target:Amash	When Trump won, Amash remained hostile even as the president led on issues the two men had in common, such as tax cuts and criminal justice reform.	$LABEL$0
Target:Ms. Lynch	As we move forward with the confirmation process, I have every confidence that Ms. Lynch will receive a very fair, but thorough, vetting by the Judiciary Committee,” he said in a statement.“I look forward to learning more about her, how she will interact with Congress, and how she proposes to lead the department.”	$LABEL$1
Target:Priebus	"Bannon and Priebus will continue the effective leadership team they formed during the campaign, working as equal partners to transform the federal government, making it much more efficient, effective and productive," it said.	$LABEL$1
Target:He	He also has a financial past that ranges from misguided to high-flying depending on who is doing the describing.	$LABEL$0
Target:Mr. Obama and Mr. Cameron	Mr. Obama and Mr. Cameron argued that NATO must transition to a “more effective security network that fosters stability around the world,” urging member nations to bolster military spending.	$LABEL$1
Target:Rauner	Later Rauner said he preferred raising the national minimum (because raising the state minimum might give an advantage to neighboring states with lower minimums) but that he would support raising the state minimum if certain conditions were met.	$LABEL$1
Target:Osama Bin Laden	On Monday morning, however, Trump doubled down on his remarks, tweeting that, "Of course we should have captured Osama Bin Laden long before we did."	$LABEL$0
Target:Simpson	In 2010, Simpson was arrested one day before he was scheduled to fly to South Africa to undertake what he claimed were religious studies at a madrassa.	$LABEL$0
Target:Nancy Pelosi	SEE ALSO: Nancy Pelosi sounds pessimistic note about Dems’ chances to take House The Secret Service is reeling from a new scandal after an intruder last month jumped the White House fence and made it into the executive mansion before he was apprehended.	$LABEL$0
Target:Riehl	At this point, Riehl is aware he has shot Deputy Parrish.	$LABEL$0
Target:Lewandowski	Despite the appearance of a small incident, the Lewandowski case had big ramifications.	$LABEL$0
Target:David Sorensen	David Sorensen denies his former wife's allegations he was violent and emotionally abusive.	$LABEL$0
Target:Josh Miller	Josh Miller has led an unsuccessful effort to legalize pot for the last four years.	$LABEL$0
Target:Wynn	The RNC has been silent on the matter of Wynn’s donations since the WSJ report was published ― opening itself to charges of hypocrisy given that the party called on Democrats to return money that Harvey Weinstein donated to their campaigns over his years of activity in fundraising circles.	$LABEL$0
Target:Kemp	Kemp "ran a great race in Georgia – he won," Trump wrote "It is time to move on!"	$LABEL$1
Target:Ms. Mikulski	Ms. Mikulski was devoted to increasing the number of female Democrats in Congress, and maintaining an informal working group of women from both parties in the Senate, a rarefied group.	$LABEL$1
Target:Trump	#CNNSOTU https://t.co/apNFwVdKQZ pic.twitter.com/93OYgFCgl5 — State of the Union (@CNNSotu) January 13, 2019 Johnson speculated that Trump felt “burned earlier by leaks of other private conversations” between him and other world leaders, prompting his effort to keep interactions with Putin from members of his own administration.	$LABEL$0
Target:his	In particular, they pointed to his controversial decision to publicly announce the reopening of that inquiry shortly before election day in November.	$LABEL$0
Target:Nunes	The Fix's Amber Phillips argued that Nunes was making it very difficult for fellow Republicans to defend his impartiality.	$LABEL$0
Target:Hillary Clinton	Karl Rove: Hillary Clinton Might Have Brain Damage	$LABEL$0
Target:U.S. Secretary of State Rex Tillerson	U.S. Secretary of State Rex Tillerson could soon be replaced by CIA Director Mike Pompeo, The New York Times and The Associated Press reported Thursday.	$LABEL$0
Target:House Speaker John Boehner (R-Ohio)	— President Barack Obama and House Speaker John Boehner (R-Ohio) finished another week without a fiscal cliff deal, not even agreeing on how the negotiations are going.	$LABEL$0
Target:Flynn	Seen in the Oval Office for a final time just before Trump swore in his Treasury Secretary Steven Mnuchin at 8 p.m., Flynn handed over his resignation letter to Trump shortly after the President requested he step down.	$LABEL$0
Target:Frances	Frances Irene Finley Williams sounds like a fine woman, the exact opposite of a neurotic.	$LABEL$1
Target:Trump	ALSO L.A. city attorney demands list of people detained at LAX under Trump's travel order 'Breathtaking violation of rights': L.A. city attorney barred from seeing detainees at LAX Iranian man barred from entering U.S. lands at LAX; first to return after court order UPDATES: Feb. 4, 1:30 a.m.: This article was updated after the 9th Circuit Court of Appeals refused to reinstate Trump's ban.	$LABEL$0
Target:Benjamin Netanyahu	Israel’s Benjamin Netanyahu faces corruption indictments	$LABEL$0
Target:Mr. Trump “	Representative Barbara Lee of California said Mr. Trump “has demeaned and insulted the African-American community, and we are going to have to really raise our voices and resist this if these views are going to be reflected in his policies.”	$LABEL$0
Target:Condoleezza Rice's	Graham and his allies denounced this comparison, saying that Condoleezza Rice's statements at the time reflected the widely agreed upon understanding of the intelligence community, while Susan Rice should have opted not to speak on the subject without more certainty.	$LABEL$1
Target:Mr. Cruz	Mr. Rubio and Mr. Cruz can also expect to come under attack from Mr. Christie, who has staked his fortunes on doing well in New Hampshire.	$LABEL$0
Target:He	“He bypassed normal interagency and White House review, sending documents for Bush’s signature before even the staff secretary reviewed them,” Gellman noted.	$LABEL$0
Target:Trump	Trump has not issued an apology for the tweet, which he sent Sunday morning.	$LABEL$0
Target:Mr. McConnell	Later, however, Mr. Biden came down from the chair and laughed with Mr. McConnell on the floor.	$LABEL$1
Target:"Senate Majority Leader Reid	"Senate Majority Leader Reid would play a crucial role, as MoveOn members would count on him and other senators to remain true to their repeated promises to keep Social Security benefits off the table."	$LABEL$1
Target:Romney	Romney holds a "clear edge" on the economy, and a larger lead on deficits.	$LABEL$1
Target:She	She’s putting her babysitter’s son through college and in 2005 flew to New Orleans after Hurricane Katrina to rescue animals.	$LABEL$1
Target:Steve Bannon	The monster Steve Bannon created at Breitbart.com was not what Andrew Breitbart wanted	$LABEL$0
Target:She	She will take over at a critical time for the agency, which is finalizing new rules crafted in response to the 2008 financial crisis.	$LABEL$1
Target:Gonzales	Authorities are on the lookout for Jacob Gonzales, 33, of Los Banos, and charged him Friday with murder in connection with the death of Katherine Cunningham, 26, upon discovering that the suspect’s DNA was a match with the DNA authorities found on the sword’s handle, the Daily Mail reported.	$LABEL$0
Target:Johnson	Johnson on Wednesday shed light on his working relationship with Comey, describing Comey as “the cop, and I am the fireman,” referring to the FBI’s role in identifying threats and the DHS’s role in “patching vulnerabilities, detecting bad actors in the system.”	$LABEL$1
Target:Wilson	In the latest round of HuffPost/YouGov polling, 64 percent of black Americans said Wilson was at fault, compared with just 22 percent of whites.	$LABEL$0
Target:Mr. Cruz	Mr. Cruz has Princeton and Harvard degrees, but Liberty offers him a handy symbolic setting for his formal speech.	$LABEL$1
Target:Bush	Mr. Bush cut salaries, fired consultants and laid off or reassigned many campaign workers.	$LABEL$0
Target:Trump	The president detailed the payments to Cohen after Rudy Giuliani, now a member of his legal team, admitted that Trump personally reimbursed his lawyer Michael Cohen for the payment to Daniels.	$LABEL$0
Target:him	Pundits panned his two previous debate performances, knocking him for being vague and unaggressive.	$LABEL$0
Target:Wright	Wright, 28, faces up to life in prison for his role in the plot.	$LABEL$0
Target:Trump	"They love her out there ... they're loving Melania," Trump said at a private dinner for the White House Historical Association in October, calling his wife the "star of the Trump family."	$LABEL$1
Target:Roy Moore	“This is revolting and the Republican Party and everybody’s who endorsed Roy Moore needs to disavow his candidacy right now and ask him to withdraw,” said Senator Chris Van Hollen of Maryland, who leads the Senate Democratic campaign arm.	$LABEL$0
Target:Trump	Maybe there are even some callous enough to thrill to another of Mr. Trump’s careless assertions, that the N.F.L. had become too concerned with protecting players from head injuries in the face of mounting evidence of long-term brain damage among retired players.	$LABEL$0
Target:Lammy	I’m puzzled by Lammy’s failure, under four successive Labour leaders, to secure his position on the frontbenches, so ask if he can explain it.	$LABEL$0
Target:Moore	Related: Alabama’s women wrote the verdict on Roy Moore Moore, a Republican, lost the race to Doug Jones, the first Alabama Democrat elected to the U.S. Senate in 25 years.	$LABEL$0
Target:Scott	A bystander’s video begins with Scott and Slager both standing and locked in some type of struggle.	$LABEL$0
Target:Flake	While Flake will be able to slow down the pace of Trump’s judicial nominations, he won’t be able to block all of them by himself.	$LABEL$0
Target:Mr. Brennan	Other Republicans focused on questioning Mr. Brennan about administration leaks to the media.	$LABEL$0
Target:Entsch	Warren Entsch declares war on plastic in new Great Barrier Reef envoy role	$LABEL$1
Target:Col. Nance	Col. Nance is not an impressionable member of a jury who needs to be protected from sensational headlines.	$LABEL$0
Target:Mrs. Clinton	(He also played a clip of Mrs. Clinton talking about the Second Amendment, but not before “accidentally” playing a video showing Mrs. Clinton barking like a dog.)	$LABEL$0
Target:Romney	As the two men milked the room for laughs, Romney made light of Vice President Joe Biden's performance in his own debate against Paul Ryan, in which Biden was criticized in some quarters for grinning and laughing inappropriately: "I was hoping Biden would be along, because he'll laugh at anything," Romney said, drawing guffaws.	$LABEL$1
Target:Trump	Trump-Kim meeting was 'amazing event' says North Korean media	$LABEL$1
Target:He	He is so afraid that he wants to build a twenty-billion dollar wall that everyone knows will accomplish nothing," Cards Against Humanity explained on its website.	$LABEL$0
Target:Trump	And then Trump shocked the federal law enforcement community: He fired Comey.	$LABEL$0
Target:Holder	Watch this clip from the conference where Holder says he can’t say how the leak put American’s lives at risk: One reporter heatedly said the revelation of the secretly obtained phone records “leaves us wondering policy-wise if this administration will go after us.”	$LABEL$0
Target:her	When I asked her in January if her resignation meant that she was finally accepting responsibility, the answer never came.	$LABEL$0
Target:Sanders	“I thought that Bernie Sanders brought enormous energy and new ideas,” the president said.	$LABEL$1
Target:Mr. Foley	Mr. Foley was remembered by colleagues for his courage — to some a bravery that he took to its extreme.	$LABEL$1
Target:Mario	Mario Cuomo, Famed for Oratory, Dies at 82	$LABEL$1
Target:Nancy Pelosi	“The American people have been trying to send the Democrat Party a message by selecting historic numbers of Republicans for office at nearly every level of government but Nancy Pelosi’s re-election shows Democrats aren’t listening.”	$LABEL$0
Target:Clinton	And last week, a CBS News poll found that 47 percent of likely voters supported or leaned towards Clinton, versus 38 percent for Trump.	$LABEL$1
Target:Edwards	Edwards’ attorney didn’t respond to outlets’ requests for comment.	$LABEL$0
Target:Schumer	Earlier Tuesday evening, White House Deputy Press Secretary Hogan Gidley slammed Schumer during an appearance on Fox News' "Outnumbered Overtime."	$LABEL$0
Target:Mr Papadopoulos	The memorandum adds that Mr Papadopoulos lied to the FBI about his contacts with alleged Russian go-betweens.	$LABEL$0
Target:Kasich	Prior to becoming governor, Kasich served in the U.S. House from 1983 to 2001, where in 1995 he ascended to chairman of the chamber’s Budget committee.	$LABEL$1
Target:Musk	When Musk introduced it last summer, the Model 3 was billed as the company's first mid-priced, mass-produced electric car accessible to middle-class customers – not just the super wealthy.	$LABEL$1
Target:she	On Saturday, she tried to offer an olive branch to the white working-class voters there who have gravitated to Mr. Trump.	$LABEL$1
Target:Beto O'Rourke	Chase Stevens / Las Vegas Review-Journal via AP file Beto O'Rourke is proposing tuition-free community colleges — "You want to go to community college, you go without paying a single dime," he said at a town hall in South Carolina earlier this month.	$LABEL$1
Target:Johnson	Sky journalists therefore seemed surprised by their data team’s unhelpful findings — although they were in line with previous research which found large majorities in favour of full face veil bans across Western Europe and Scandinavia — and for some time their news roll emphasised the 33 percent of respondents who believed Johnson’s comments were racist, rather than the 60 percent who did not.	$LABEL$0
Target:Trump	“I think we have a good chance,” Trump told reporters at the White House.	$LABEL$1
Target:Moon	South Korean President Moon Jae-in said Monday that he will push for "irreversible, permanent peace" and for better dialogue between Pyongyang and Washington, during "heart-to-heart" talks with Kim.	$LABEL$1
Target:Johnson	Amy Povah, herself a former federal inmate who started the Can-Do Foundation after President Bill Clinton commuted her sentence in 2000, said Johnson's case is just one of many who deserve similar presidential mercy.	$LABEL$1
Target:him	What does the Russian president have on him?	$LABEL$0
Target:Trump	— Mitt Romney (@MittRomney) January 15, 2018 The former Massachusetts governor was referring to allegations that President Trump had referred to “shithole countries” in a negotiation over immigration policy in the Oval Office last Thursday with a small group of Senators that included Sen.	$LABEL$0
Target:Scott	The final results show Scott defeated Nelson by just over 10,000 votes out of 8 million cast.	$LABEL$1
Target:She	She was able to free herself.	$LABEL$1
Target:Clinton	When polls overwhelmingly predicted a Clinton victory, Russia appeared focused on “undercutting [her] legitimacy and crippling her presidency from its start, including by impugning the fairness of the election,” intelligence officials found.	$LABEL$1
Target:Michael Flynn	Mr. Flynn, a lieutenant general in the Army, was the president’s top national security aide for a month until he resigned in February for having misled Vice President Mike Pence about the extent of his contacts with Russia’s ambassador to the U.S. SEE ALSO: Read Robert Mueller's court filing against Michael Flynn Appearing in federal court in Washington, Mr. Flynn acknowledged Friday that he was cooperating with the special counsel’s investigation.	$LABEL$0
Target:Donald Trump	In short, those closest to Donald Trump did not expect to lose, as Wolff claims; rather, they were indeed optimistic.	$LABEL$1
Target:"Paul Ryan	"Paul Ryan is the single least popular political leader in the country," said Jeb Fain, a spokesman for the Democrat-supporting House Majority PAC, before Ryan announced his retirement.	$LABEL$0
Target:Mr. Rubio	Once considered an ideal Republican to lead his party forward on the issue, Mr. Rubio took a hit for his involvement with an immigration overhaul and has since said Congress first needs to pass border security measures before turning to an overhaul.	$LABEL$0
Target:Nawaz Sharif, Former Pakistani Prime Minister	Nawaz Sharif, Former Pakistani Prime Minister, Is Sentenced to 7 Years	$LABEL$0
Target:he	And in doing so, he also bowed to the pressure he faced to endorse two senators who would be very important to GOP efforts to hold onto the Senate.	$LABEL$0
Target:Rubio	======= 3:37am: Washington Post reports Rubio wins the DC primary: Announced results gave Rubio 37.3 percent of the 2,839 votes cast.	$LABEL$1
Target:She	She allegedly performed the same act with several officers who approached the stage and forced one officer's head into her bare chest.	$LABEL$0
Target:he	(In fact, I had a positive experience dealing with Mike Flynn when he was a colleague as Director of the Defense Intelligence Agency at the beginning of my term at FBI.)	$LABEL$1
Target:Mike Flynn	(In fact, I had a positive experience dealing with Mike Flynn when he was a colleague as Director of the Defense Intelligence Agency at the beginning of my term at FBI.)	$LABEL$1
Target:Obama	“The arguments of those interested in preserving the validity and legitimacy of arguments about how [Obama] ran could get a little stronger inside government,” Hayden said.	$LABEL$1
Target:he	But either way, he’s dead.	$LABEL$0
Target:Mrs. Clinton	Mrs. Clinton also called for calm in Baltimore.	$LABEL$1
Target:Merkel	Merkel works to save the EU and her career during high-stakes migration meeting	$LABEL$1
Target:Prince Harry and American actress Meghan Markle	He also said Prince Harry and American actress Meghan Markle look like a "lovely couple" but he doesn't know if he's been invited to their May 19 nuptials at Windsor Castle.	$LABEL$1
Target:Lauren Griffin, senior vice president at Adecco Staffing USA	Lauren Griffin, senior vice president at Adecco Staffing USA, said the scarcity of qualified workers had compelled employers to raise wages, strengthen benefits and improve amenities at the office.	$LABEL$1
Target:Thomas	A lot of the critiques—I mean, there’s been a tremendous amount of criticism of Thomas’ logic, and I think a lot of them make this point that you just made now, but let’s just say it again, which is this is not about autonomy.	$LABEL$0
Target:his	“I don’t like his politics.	$LABEL$0
Target:Mike Van Gorder	Mike Van Gorder agreed when asked whether he shared a community sentiment that, when it comes to significant development in Glendale, the public-input phase is either inadequate or too late in the process, and he said he would like to strengthen the Design Review Board's capabilities.	$LABEL$1
Target:her	That dilemma, however, has been with her every step of her career, as she has moved closer to the center of power.	$LABEL$0
Target:Comey	A House Intelligence Committee memo released last February documented that as FBI director, Comey signed three FISA applications to spy on former Trump adviser Carter Page with the dossier serving as part of the basis for the warrant requests.	$LABEL$0
Target:he	At his confirmation hearing, he faced tough questions about his years as a top defense contractor lobbyist.	$LABEL$0
Target:Sears	'The real story' Image copyright Getty Images Image caption Sears has closed more than 3,500 stores Laments like Mr Miller's have surfaced repeatedly in recent years, amid a wave of bankruptcies in the US retail sector that has claimed household names such as Toys R Us, Payless Shoe Source and Nine West.	$LABEL$0
Target:Brian Williams’	Brian Williams’ big Iraq flub: Why his apology only raises more questions	$LABEL$0
Target:He	He became famous in Britain as a star of the long-running sitcom “Last of the Summer Wine.”	$LABEL$1
Target:Scott Pruitt, the embattled administrator of the Environmental Protection Agency	(CNN) Former Vice President Al Gore said President Donald Trump should fire Scott Pruitt, the embattled administrator of the Environmental Protection Agency.	$LABEL$0
Target:Jesus	This is when Imam Shahin cited the prophetic tradition regarding God giving victory to Jesus and the followers of truth during the apocalyptic war with the Antichrist.	$LABEL$1
Target:Clinton	Republicans released their final report in June 2016, finding no new evidence of wrongdoing by Clinton but sharply criticizing her State Department’s handling of security protocols.	$LABEL$0
Target:his	In his tweet, Mr. Stone misspelled the name of Mr. Cohn, whom he has aggressively criticized, and said the economic adviser was “recommended for his White House job by Jared Kushner.”	$LABEL$0
Target:Omar	Besides serving as a place of worship and community center, the mosque in Bloomington, just south of Minneapolis, has a fitness center, gymnasiums for boys and girls, a football field and adjoins a city park, Omar said.	$LABEL$1
Target:Aguilar	Aguilar filled the box with a stress ball, a teddy bear, bubble blowers and other small toys that would distract and calm the child when he became angry.	$LABEL$1
Target:Trump	Trump cheers economy, criticizes Democrats at Wis. rally	$LABEL$1
Target:Davis	Davis is the moral equivalent of the elevator operator in a government building who, for her own religious reasons, refuses to let gays and lesbians ride in "her" elevator, which is the only one in the building.	$LABEL$0
Target:Kim Wall	Since September, the "Kim Wall Memorial Fund Grant," an online crowdfunding campaign, has raised funds that will be given to a female reporter.	$LABEL$1
Target:Clinton	Despite not recommending charges be brought against Clinton, Comey delivered a blistering rebuke of her actions, saying the FBI found that 110 emails were sent or received on Clinton's server containing classified information.	$LABEL$0
Target:his	Subpoenas went out to key senior staffers in Mr. Christie’s official office and his 2013 re-election campaign, as well as to Bridget Anne Kelly, the former deputy chief of staff whose email seemingly ordering the traffic problems in Fort Lee led to the scandal.	$LABEL$0
Target:Trump	Trump on immigration order's popularity: 'Negative polls are fake news'	$LABEL$0
Target:Him	Read more on the exchange here: Iran Says U.S. Will Release These 7 Men In Exchange For 4 Americans Here's Why We Held The Story On The U.S.-Iranian Prisoner Exchange These Are The 4 Americans Iran Just Released Obama Just Got 4 Americans Released From Iran, But Republicans Are Still Criticizing Him This story has been updated to remove Foster’s account of when and under what circumstances he left the State Department.	$LABEL$0
Target:his	Here, with the life sucked from his eyes, his stumbles and prevarications seemed rote and joyless – even his tiredness seemed performative, like the showy exhaustion of a self-possessed family friend charged with talking to the media when a backpacker is arrested overseas.	$LABEL$0
Target:Bowe Bergdahl	Bowe Bergdahl Likely to Be Charged With Desertion, Officials Say	$LABEL$0
Target:Mattis	Mattis is the highest-level Trump administration official to visit the kingdom.	$LABEL$1
Target:Ryan	Ryan was rated as an "excellent" or "pretty good" selection by 39 percent of Americans, and an "only fair" or "poor" selection by 42 percent.	$LABEL$1
Target:Flynn	Flynn resigned after it became public that he had discussed Obama-era sanctions with the Russian ambassador before Trump was inaugurated.	$LABEL$0
Target:Hillary	Hillary's going to pivot to attacking GOP at every opportunity.	$LABEL$0
Target:He	He’s also sponsored a constitutional amendment to impose term limits, and has tried to end the abuse of war-funding bills to break budget caps.	$LABEL$1
Target:Kerry	Ted Cruz (R-Texas) called on Kerry to resign.	$LABEL$0
Target:Trump	Viewed in a negative light, you could say Trump’s senior aides feel the need to distance themselves from him without fear of consequence.	$LABEL$0
Target:Netanyahu	Netanyahu Back To Barely Pretending He Supports A Two-State Solution	$LABEL$0
Target:Franken	"While the Committee does not generally comment on pending matters or matters that may come before it," it said in a statement, "in this instance, the Committee is publicly confirming that it has opened a preliminary inquiry into Senator Franken's alleged misconduct."	$LABEL$0
Target:Mr. Snowden	The Obama administration’s inability, at least for now, to influence China, Russia and countries in Latin America that may accept Mr. Snowden for asylum, like Ecuador, brought home the limits of American power around the world.	$LABEL$0
Target:Udaltsov	Udaltsov, who served 4? years on charges related to his role in staging a May 2012 protest against President Vladimir Putin that turned violent, also called for protests this fall to mark the centennial of the 1917 Bolshevik revolution.	$LABEL$0
Target:Matt Lauer	"Dear colleagues, on Monday night, we received a detailed complaint from a colleague about inappropriate sexual behavior in the workplace by Matt Lauer," Lack's statement read.	$LABEL$0
Target:myself	Kayla Oblisk/Facebook Kayla Oblisk/Facebook "I'm so glad that as a parent I said to myself, 'Ya know something isn't right,' and followed it," Oblisk said.	$LABEL$1
Target:Anthony Weiner	Anthony Weiner admits to sending more lewd images, texts but vows to stay in mayor's race	$LABEL$0
Target:President Trump	Mr. Comey testified Thursday that President Trump asked him to drop the probe into former National Security Adviser Michael Flynn, but he said he declined to tell the attorney general about the uncomfortable one-on-one interactions because FBI officials expected Mr. Sessions to be recused from all Russia-related issues “for a variety of reasons.”	$LABEL$0
Target:Mr. Obama	Several Republicans who had been working on immigration bills before the shutdown said they no longer believed Mr. Obama would negotiate fairly.	$LABEL$0
Target:Todd	This is a lie and Todd knows it.	$LABEL$0
Target:Mr. Giuliani	President Obama’s spokesman said Friday he feels “sorry” for former New York City Mayor Rudy Giuliani, after Mr. Giuliani accused the president this week of not loving America.	$LABEL$0
Target:Taylor	"I'm a rigorous defender of the Second Amendment," Taylor said.	$LABEL$1
Target:" Flynt	"We need to flush everything out into the open," Flynt writes, adding that he could spend the $10 million on other things, "but what good would that do me in a world devastated by the most powerful moron in history?"	$LABEL$1
Target:Mr. Lauer	She said she did not report the episode to NBC at the time because she believed she should have done more to stop Mr. Lauer.	$LABEL$0
Target:Hillary Clinton	They have looked back on their lives and said their ‘only regret is NOT being able to vote against Hillary Clinton.	$LABEL$0
Target:his	To his supporters, South Korean President Moon Jae-in is a master negotiator who's fixing decades of bad nuclear diplomacy with North Korea.	$LABEL$1
Target:Her	Her husband, President Donald Trump, meanwhile, has an unfavorable rating at 56%, with just 41% having a favorable opinion.	$LABEL$0
Target:Obama	Republicans, who saw their own approval ratings fall further in 2013, have also picked up the refrain of income inequality in recent months, though they have cast the widening gap between rich and poor as a symptom of Obama's economic policies.	$LABEL$0
Target:she	But she was unable to explain blogposts from a decade ago that mocked gay people and individuals who were allegedly gay.	$LABEL$0
Target:Comey	Trump’s insistence on Friday that the FBI and the Justice Department had “politicized the sacred investigative process in favor of Democrats” also undermines the reason his own White House claimed for Comey’s firing in the first place.	$LABEL$0
Target:Mr. Emwazi	British officials have said that Mr. Emwazi was on a list of potential terror suspects since 2009, but that they were unable to prevent him from traveling to Syria in 2013.	$LABEL$0
Target:Mulvaney	Mr. Mulvaney’s appointment was met with opposition by consumer groups.	$LABEL$0
Target:he	Instead he tried to reach a much more modest deal to avoid a fiscal crisis by extending the expiring tax cuts for incomes under $1 million.	$LABEL$1
Target:Mr. Kelley	After firing from outside the building, Mr. Kelley entered the church, and fired his weapon from side to side as he paced through the room, the sheriff said.	$LABEL$0
Target:Mr. Sanders	In New York, where candidates traditionally compete with one another to align themselves with Israel’s interests, it was startling to see a major Democratic candidate, Mr. Sanders, unapologetically challenge the actions of the Israeli government and call for evenhanded treatment of Palestinians.	$LABEL$1
Target:Brown	Though total spending has still grown since 2011, advocates for a variety of social services programs have frequently been disappointed that Brown refuses to go along with plans to fully restore some of the services cut during the depths of the recession.	$LABEL$0
Target:Trump	In responding to allegations of Russian efforts to influence the election, Trump has never utilized what might have been a middle-ground approach — condemning foreign interference while contending that it did not cost Hillary Clinton the election.	$LABEL$0
Target:he	But he pledged to "grind it out" over the weeks and months ahead to ensure the law's success and prove its Republican critics wrong.	$LABEL$1
Target:Cook's	Apple stock dropped sharply after Cook's Jan. 2 letter to investors, and remains down by about 31 percent from its October peak.	$LABEL$0
Target:Dennis	"There is much to implicate Dennis Oland in this crime," Justice Morrison said.	$LABEL$0
Target:Sanders	And the state appeared to have a record voter turnout, similar to others that have helped keep alive Sanders’ insurgent campaign.	$LABEL$1
Target:he	"And he wants to have a new system that would be quite challenging because you would have to give up the insurance you have now, and it would cost a lot of money.	$LABEL$0
Target:Conyers III	" The report from the LA County District Attorney's Office concludes that "a misdemeanor domestic battery could not be proven" but shows Conyers III was in a fight with his girlfriend last February that ended with her sustaining a stab wound to her arm that required stitches.	$LABEL$0
Target:McConnell	To replace Scalia, Obama will need to persuade at least 14 Republican senators to join Democrats to break an inevitable filibuster and at least five Republican senators to vote with Democrats for confirmation — but first somehow persuade McConnell to back off from his absolutist position against even giving the nominee a hearing.	$LABEL$0
Target:him	The dogged hunt for Frein ended Thursday night when U.S. Marshals arrested him in an airport hangar during a routine sweep near Buck Hill.	$LABEL$0
Target:Frein	The dogged hunt for Frein ended Thursday night when U.S. Marshals arrested him in an airport hangar during a routine sweep near Buck Hill.	$LABEL$0
Target:He	He was also facing the prospect of being left out of the group that will take the stage at the Republican debate on Saturday because of his poor showings in the Iowa caucuses last week and in New Hampshire on Tuesday.	$LABEL$0
Target:Mr. Obama	A few hours later, in Rochester, N.H., Mr. Obama drew cheers with an energetic defense of the Affordable Care Act, his signature legislative achievement that critics have derisively called “Obamacare.”	$LABEL$1
Target:Trump	The latest revelations have reportedly caused turmoil in the White House, with Trump raging at the media and different factions within the administration blaming each other for the controversy.	$LABEL$0
Target:Edith Windsor	On 6 June, barely a month after the president’s announcement, Judge Barbara Jones of the southern district of New York ruled in favor of Edith Windsor, whose case against Doma focused on the estate taxes she was forced to pay after the death of her wife, Thea Spyer, a burden a straight widow would have avoided.	$LABEL$1
Target:Doma	On 6 June, barely a month after the president’s announcement, Judge Barbara Jones of the southern district of New York ruled in favor of Edith Windsor, whose case against Doma focused on the estate taxes she was forced to pay after the death of her wife, Thea Spyer, a burden a straight widow would have avoided.	$LABEL$0
Target:Chris Christie	Chris Christie rocketed to national stardom as brazenly incautious.	$LABEL$0
Target:former police officer Michael Slager of second-degree murder	A judge convicted former police officer Michael Slager of second-degree murder and sentenced him to 20 years in prison Thursday for the 2015 killing of Walter Scott, an unarmed black motorist.	$LABEL$0
